2025-07-27 21:51:07,640 - INFO - Epoch 10, Batch 3300: P_Loss=1.4582, V_Loss=0.0529, T_Loss=1.7227, LR=0.000010, GPU Xfer: 0.98ms, FW: 103.53ms, BW: 153.51ms, Total Batch Time: 262.03ms
2025-07-27 21:51:39,335 - INFO - Epoch 10, Batch 3400: P_Loss=1.5161, V_Loss=0.0488, T_Loss=1.7600, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.57ms, BW: 153.83ms, Total Batch Time: 262.56ms
2025-07-27 21:52:11,113 - INFO - Epoch 10, Batch 3500: P_Loss=1.3577, V_Loss=0.0397, T_Loss=1.5564, LR=0.000010, GPU Xfer: 1.01ms, FW: 103.56ms, BW: 153.42ms, Total Batch Time: 262.46ms
2025-07-27 21:52:42,703 - INFO - Epoch 10, Batch 3600: P_Loss=1.4921, V_Loss=0.0389, T_Loss=1.6866, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.56ms, BW: 153.43ms, Total Batch Time: 261.98ms
2025-07-27 21:53:14,307 - INFO - Epoch 10, Batch 3700: P_Loss=1.5665, V_Loss=0.0478, T_Loss=1.8055, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.72ms, BW: 153.47ms, Total Batch Time: 262.52ms
2025-07-27 21:53:45,965 - INFO - Epoch 10, Batch 3800: P_Loss=1.5673, V_Loss=0.0401, T_Loss=1.7678, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.51ms, BW: 153.41ms, Total Batch Time: 262.67ms
2025-07-27 21:54:17,595 - INFO - Epoch 10, Batch 3900: P_Loss=1.6220, V_Loss=0.0545, T_Loss=1.8947, LR=0.000010, GPU Xfer: 0.99ms, FW: 103.52ms, BW: 153.43ms, Total Batch Time: 262.08ms
2025-07-27 21:54:49,451 - INFO - Epoch 10, Batch 4000: P_Loss=1.6228, V_Loss=0.0506, T_Loss=1.8760, LR=0.000010, GPU Xfer: 1.06ms, FW: 103.50ms, BW: 153.48ms, Total Batch Time: 261.98ms
2025-07-27 21:55:21,063 - INFO - Epoch 10, Batch 4100: P_Loss=1.4428, V_Loss=0.0495, T_Loss=1.6904, LR=0.000010, GPU Xfer: 1.00ms, FW: 103.63ms, BW: 153.53ms, Total Batch Time: 262.68ms
2025-07-27 21:55:52,564 - INFO - Epoch 10, Batch 4200: P_Loss=1.5950, V_Loss=0.0455, T_Loss=1.8223, LR=0.000010, GPU Xfer: 0.94ms, FW: 103.50ms, BW: 153.61ms, Total Batch Time: 261.87ms
2025-07-27 21:56:24,175 - INFO - Epoch 10, Batch 4300: P_Loss=1.4817, V_Loss=0.0465, T_Loss=1.7144, LR=0.000010, GPU Xfer: 1.02ms, FW: 103.71ms, BW: 153.36ms, Total Batch Time: 262.15ms
